Day;Month;Year;Plot ;Subplot;Group;Order;Family;Species; Visits;Plant;Plant_Simple;
8;2;2019;3;A6;Fly;Diptera;Syrphidae;Scaeva_sp.;3;CHFU;CHFU;
8;2;2019;3;D3;Fly;Diptera;Syrphidae;Scaeva_sp.;2;CHFU;CHFU;
8;2;2019;3;F2;Fly;Diptera;Syrphidae;Scaeva_sp.;1;CHFU;CHFU;
8;2;2019;5;A3;Fly;Diptera;Syrphidae;Sphaerophoria_sp.;2;CHFU;CHFU;
8;2;2019;5;C3;Fly;Diptera;Syrphidae;Episyrphus_balteatus;2;CHFU;CHFU;
8;2;2019;5;C4;Fly;Diptera;Bibionidae;Dilophus_sp.;1;CHFU;CHFU;
8;2;2019;5;F5;Fly;Diptera;Bibionidae;Dilophus_sp.;1;CHFU;CHFU;
8;2;2019;5;F6;Fly;Diptera;Syrphidae;Scaeva_sp.;3;CHFU;CHFU;
8;2;2019;5;F6;Fly;Diptera;Syrphidae;Scaeva_sp.;1;CHFU;CHFU;
8;2;2019;5;F6;Fly;Diptera;NA;NA;1;CHFU;CHFU;
8;2;2019;7;D6;Fly;Diptera;Bibionidae;Dilophus_sp.;1;RAPE;RAPE;
8;2;2019;7;E3;Fly;Diptera;Syrphidae;Syrphidae;1;RAPE;RAPE;
8;2;2019;8;A3;Fly;Diptera;Syrphidae;Scaeva_sp.;1;CHFU;CHFU;
8;2;2019;8;A6;Fly;Diptera;Syrphidae;Scaeva_sp.;1;CHFU;CHFU;
8;2;2019;9;A6;Fly;Diptera;Bibionidae;Dilophus_sp.;1;CHFU;CHFU;
8;2;2019;9;B1;Fly;Diptera;NA;NA;1;CHFU;CHFU;
8;2;2019;9;B1;Fly;Diptera;Bibionidae;Dilophus_sp.;1;CHFU;CHFU;
8;2;2019;8;B3;Fly;Diptera;Syrphidae;Scaeva_sp.;1;CHFU;CHFU;
8;2;2019;9;C1;Fly;Diptera;Syrphidae;Episyrphus_sp.;1;CHFU;CHFU;
8;2;2019;9;C3;Fly;Diptera;Syrphidae;Episyrphus_sp.;1;CHFU;CHFU;
8;2;2019;9;C6;Fly;Diptera;Bibionidae;Dilophus_sp.;1;CHFU;CHFU;
8;2;2019;9;C6;Fly;Diptera;Syrphidae;Scaeva_sp.;1;CHFU;CHFU;
8;2;2019;8;D1;Fly;Diptera;Syrphidae;Episyrphus_sp.;3;CHFU;CHFU;
8;2;2019;9;D4;Fly;Diptera;Syrphidae;Syrphidae;1;CHFU;CHFU;
15;2;2019;1;A2;Fly;Diptera;Bibionidae;Dilophus_sp.;1;CHFU;CHFU;
15;2;2019;1;B2;Fly;Diptera;Syrphidae;Sphaerophoria_scripta;1;CHFU;CHFU;
15;2;2019;2;A3;Fly;Diptera;Bibionidae;Dilophus_sp.;1;CHFU;CHFU;
15;2;2019;3;C3;Fly;Diptera;Syrphidae;Syrphidae;1;CHFU;CHFU;
15;2;2019;4;A5;Fly;Diptera;Syrphidae;Eupeodes_corollae;1;CHFU;CHFU;
15;2;2019;4;C5;Fly;Diptera;Syrphidae;Syrphidae;1;RAPE;RAPE;
15;2;2019;5;A3;Fly;Diptera;Bibionidae;Dilophus_sp.;1;CHFU;CHFU;
15;2;2019;5;A5;Fly;Diptera;Bibionidae;Dilophus_sp.;1;CHFU;CHFU;
15;2;2019;5;B2;Fly;Diptera;Bibionidae;Dilophus_sp.;1;CHFU;CHFU;
15;2;2019;6;A2;Beetle;Coleoptera;Bruchidae;Bruchidae;1;CHFU;CHFU;
15;2;2019;6;A3;Fly;Diptera;Syrphidae;Chrysotoxum_sp.;1;RAPE;RAPE;
15;2;2019;7;B5;Fly;Diptera;Bibionidae;Dilophus_sp.;1;CHFU;CHFU;
15;2;2019;7;C2;Fly;Diptera;Bibionidae;Dilophus_sp.;1;CHFU;CHFU;
15;2;2019;7;C5;Fly;Diptera;Bibionidae;Dilophus_sp.;1;CHFU;CHFU;
15;2;2019;7;E2;Fly;Diptera;Bibionidae;Dilophus_sp.;1;CHFU;CHFU;
15;2;2019;8;A4;Fly;Diptera;NA;NA;1;CHFU;CHFU;
15;2;2019;8;D3;Bee;Hymenoptera;Ichneumonidae;Diplazon_sp.;1;CHFU;CHFU;
15;2;2019;8;D6;Fly;Diptera;Syrphidae;Eupeodes_corollae;1;CHFU;CHFU;
15;2;2019;9;D3;Fly;Diptera;Syrphidae;Sphaerophoria_scripta;1;CHFU;CHFU;
15;2;2019;9;E4;Fly;Diptera;NA;NA;1;CHFU;CHFU;
21;2;2019;1;A2;Fly;Diptera;NA;NA;2;CHFU;CHFU;
21;2;2019;1;E5;Fly;Diptera;NA;NA;1;CHFU;CHFU;
21;2;2019;5;D2;Fly;Diptera;NA;NA;2;CHFU;CHFU;
21;2;2019;5;E1;Fly;Diptera;NA;NA;1;CHFU;CHFU;
21;2;2019;5;D1;Fly;Diptera;NA;NA;1;CHFU;CHFU;
21;2;2019;6;A6;Fly;Diptera;Bibionidae;Dilophus_sp.;1;CHFU;CHFU;
21;2;2019;6;E5;Fly;Diptera;Syrphidae;Eupeodes_corollae;1;ME;ME;
21;2;2019;6;F2;Bee;Hymenoptera;NA;NA;1;CHFU;CHFU;
21;2;2019;8;B5;Fly;Diptera;NA;NA;1;CHFU;CHFU;
21;2;2019;8;D5;Fly;Diptera;NA;NA;1;CHFU;CHFU;
21;2;2019;8;A2;Fly;Diptera;NA;NA;1;CHFU;CHFU;
21;2;2019;9;A2;Fly;Diptera;Syrphidae;Sphaerophoria_scripta;1;CHFU;CHFU;
21;2;2019;9;A4;Fly;Diptera;Bibionidae;Dilophus_sp.;1;CHFU;CHFU;
21;2;2019;9;C3;Fly;Diptera;Syrphidae;Eupeodes_corollae;1;CHFU;CHFU;
21;2;2019;9;C5;Fly;Diptera;Syrphidae;Eupeodes_corollae;1;CHFU;CHFU;
21;2;2019;9;E3;Fly;Diptera;Syrphidae;Syrphidae;1;LEMA;LEMA;
21;2;2019;9;E4;Fly;Diptera;Syrphidae;Syrphidae;1;CHFU;CHFU;
21;2;2019;9;E5;Bee;Hymenoptera;Andrenidae;Andrena_sp.;1;CHFU;CHFU;
27;2;2019;1;C5;Fly;Diptera;Bibionidae;Dilophus_sp.;1;CHFU;CHFU;
27;2;2019;1;C5;Fly;Diptera;Bibionidae;Dilophus_sp.;1;CHFU;CHFU;
27;2;2019;2;B1;Fly;Diptera;Bibionidae;Dilophus_sp.;1;CHFU;CHFU;
27;2;2019;2;F3;Bee;Hymenoptera;Apoidea;Apoidea;1;LEMA;LEMA;
27;2;2019;3;D2;Beetle;Coleoptera;Bruchidae;Bruchidae;1;CHFU;CHFU;
27;2;2019;3;E2;Fly;Diptera;Bibionidae;Dilophus_sp.;1;CHFU;CHFU;
27;2;2019;4;A2;Bee;Hymenoptera;Apoidea;Apoidea;1;CHFU;CHFU;
27;2;2019;4;A6;Fly;Diptera;Syrphidae;Eupeodes_corollae;1;CHFU;CHFU;
27;2;2019;4;C2;Bee;Hymenoptera;Apoidea;Apoidea;1;LEMA;LEMA;
27;2;2019;4;E4;Fly;Diptera;Syrphidae;Syrphidae;1;LEMA;LEMA;
27;2;2019;4;E4;Beetle;Coleoptera;Nitidulidae;Meligethes_sp.;1;LEMA;LEMA;
27;2;2019;4;F1;Bee;Hymenoptera;Apoidea;Apoidea;1;LEMA;LEMA;
27;2;2019;5;A1;Beetle;Coleoptera;Nitidulidae;Meligethes_sp.;1;LEMA;LEMA;
27;2;2019;5;B2;Fly;Diptera;Syrphidae;Syrphidae;1;CHFU;CHFU;
27;2;2019;5;D5;Fly;Diptera;Bibionidae;Dilophus_sp.;1;CHFU;CHFU;Also many flies with white abdomen flying: Nemotelus kansensis?
27;2;2019;5;E1;Beetle;Coleoptera;Nitidulidae;Meligethes_sp.;1;CHFU;CHFU;
27;2;2019;6;A3;Beetle;Coleoptera;Bruchidae;Bruchidae;1;CHFU;CHFU;
27;2;2019;6;B3;Fly;Diptera;Syrphidae;Lomatia_sp. ;2;CHFU;CHFU;
27;2;2019;6;B4;Fly;Diptera;Syrphidae;Chrysotoxum_sp.;1;LEMA;LEMA;
27;2;2019;7;A5;Fly;Diptera;Bibionidae;Dilophus_sp.;1;CHFU;CHFU;
27;2;2019;7;A5;Fly;Diptera;Muscidae;Muscidae;1;CHFU;CHFU;
27;2;2019;7;B2;Fly;Diptera;Bibionidae;Dilophus_sp.;1;CHFU;CHFU;
27;2;2019;7;B6;Fly;Diptera;Bibionidae;Dilophus_sp.;1;CHFU;CHFU;
27;2;2019;7;C2;Bee;Hymenoptera;Andrenidae;Andrena_sp.;1;CHFU;CHFU;
27;2;2019;7;C2;Bee;Hymenoptera;Andrenidae;Andrena_sp.;1;CHFU;CHFU;
27;2;2019;7;C3;Fly;Diptera;NA;NA;2;CHFU;CHFU;F5: Colias crocea egg laying on ME??
27;2;2019;7;C3;Fly;Diptera;Bibionidae;Dilophus_sp.;1;CHFU;CHFU;
27;2;2019;7;E5;Bee;Hymenoptera;Andrenidae;Andrena_sp.;1;RAPE;RAPE;
27;2;2019;7;E5;Bee;Hymenoptera;Andrenidae;Andrena_sp.;1;RAPE;RAPE;
27;2;2019;7;F1;Fly;Diptera;Bibionidae;Dilophus_sp.;1;CHFU;CHFU;
27;2;2019;7;F6;Fly;Diptera;Syrphidae;Syrphidae;1;RAPE;RAPE;
27;2;2019;8;B1;Fly;Diptera;Bibionidae;Dilophus_sp.;1;CHFU;CHFU;
27;2;2019;8;B4;Fly;Diptera;Syrphidae;Syrphidae;1;RAPE;RAPE;
27;2;2019;8;C2;Fly;Diptera;Syrphidae;Lomatia_sp. ;1;CHFU;CHFU;
27;2;2019;8;D2;Beetle;Coleoptera;Bruchidae;Bruchidae;1;CHFU;CHFU;
27;2;2019;8;D2;Fly;Diptera;Syrphidae;Lomatia_sp. ;1;CHFU;CHFU;
27;2;2019;8;E5;Fly;Diptera;Bibionidae;Dilophus_sp.;1;CHFU;CHFU;
27;2;2019;9;A2;Fly;Diptera;Bibionidae;Dilophus_sp.;1;CHFU;CHFU;
27;2;2019;9;A3;Fly;Diptera;Bibionidae;Dilophus_sp.;1;CHFU;CHFU;
27;2;2019;9;B1;Fly;Diptera;NA;NA;1;CHFU;CHFU;
27;2;2019;9;B2;Fly;Diptera;Bibionidae;Dilophus_sp.;1;CHFU;CHFU;
27;2;2019;9;B3;Beetle;Coleoptera;Bruchidae;Bruchidae;1;CHFU;CHFU;
27;2;2019;9;D2;Fly;Diptera;Syrphidae;Lomatia_sp. ;1;CHFU;CHFU;
27;2;2019;9;D4;Fly;Diptera;Bibionidae;Dilophus_sp.;2;CHFU;CHFU;
27;2;2019;9;E1;Fly;Diptera;NA;NA;1;CHFU;CHFU;
27;2;2019;9;E3;Fly;Diptera;Bibionidae;Dilophus_sp.;1;CHFU;CHFU;
27;2;2019;9;E4;Fly;Diptera;NA;NA;1;CHFU;CHFU;
27;2;2019;9;F4;Fly;Diptera;Bibionidae;Dilophus_sp.;3;CHFU;CHFU;
27;2;2019;9;F5;Fly;Diptera;Bibionidae;Dilophus_sp.;2;CHFU;CHFU;
27;2;2019;9;F6;Fly;Diptera;Bibionidae;Dilophus_sp.;5;CHFU;CHFU;
11;3;2019;1;A3;Fly;Diptera;Empididae;Empididae;1;CHFU;CHFU;
11;3;2019;1;B1;Fly;Diptera;Syrphidae;Syrphidae;1;CHFU;CHFU;
11;3;2019;1;B2;Fly;Diptera;Empididae;Empididae;1;ME;ME;
11;3;2019;1;B2;Fly;Diptera;Empididae;Empididae;2;CHFU;CHFU;
11;3;2019;1;C4;Fly;Diptera;Bibionidae;Dilophus_sp.;1;CHFU;CHFU;
11;3;2019;1;E2;Fly;Diptera;NA;NA;1;CHFU;CHFU;
11;3;2019;1;F4;Fly;Diptera;NA;NA;1;CHFU;CHFU;
11;3;2019;2;A4;Fly;Diptera;Bibionidae;Dilophus_sp.;2;CHFU;CHFU;
11;3;2019;2;E4;Bee;Hymenoptera;Halictidae;Halictidae;1;ME;ME;
11;3;2019;4;A2;Fly;Diptera;Empididae;Empididae;1;CHFU;CHFU;
11;3;2019;4;A2;Fly;Diptera;Empididae;Empididae;1;CHFU;CHFU;
11;3;2019;4;B1;Fly;Diptera;Empididae;Empididae;1;CHFU;CHFU;
11;3;2019;4;B1;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;CHFU;CHFU;
11;3;2019;4;B1;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;CHFU;CHFU;
11;3;2019;4;B2;Fly;Diptera;Empididae;Empididae;1;CHFU;CHFU;
11;3;2019;4;B5;Fly;Diptera;Bibionidae;Dilophus_sp.;1;CHFU;CHFU;
11;3;2019;4;B5;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;2;CHFU;CHFU;
11;3;2019;4;B6;Fly;Diptera;Bibionidae;Dilophus_sp.;1;CHFU;CHFU;
11;3;2019;4;B6;Fly;Diptera;Empididae;Empididae;1;CHFU;CHFU;
11;3;2019;4;C2;Fly;Diptera;Empididae;Empididae;1;CHFU;CHFU;
11;3;2019;4;C5;Fly;Diptera;NA;NA;1;CHFU;CHFU;
11;3;2019;4;D6;Fly;Diptera;Empididae;Empididae;1;CHFU;CHFU;
11;3;2019;4;E5;Fly;Diptera;Empididae;Empididae;1;CHFU;CHFU;
11;3;2019;4;F5;Fly;Diptera;Empididae;Empididae;1;CHFU;CHFU;
11;3;2019;4;F5;Fly;Diptera;Empididae;Empididae;1;CHFU;CHFU;
11;3;2019;4;F5;Fly;Diptera;Bibionidae;Dilophus_sp.;1;CHFU;CHFU;
11;3;2019;4;F4;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;CHFU;CHFU;
11;3;2019;5;A1;Fly;Diptera;Bibionidae;Dilophus_sp.;1;CHFU;CHFU;
11;3;2019;5;A3;Fly;Diptera;Bibionidae;Dilophus_sp.;1;CHFU;CHFU;
11;3;2019;5;A4;Bee;Hymenoptera;Formicidae;Formicidae;1;CHFU;CHFU;
11;3;2019;5;A4;Fly;Diptera;Bibionidae;Dilophus_sp.;2;CHFU;CHFU;
11;3;2019;5;A5;Fly;Diptera;Bibionidae;Dilophus_sp.;1;CHFU;CHFU;
11;3;2019;5;B1;Fly;Diptera;Bibionidae;Dilophus_sp.;1;CHFU;CHFU;
11;3;2019;5;B3;Fly;Diptera;Syrphidae;Syrphidae;1;CHFU;CHFU;
11;3;2019;6;A2;Fly;Diptera;Bibionidae;Dilophus_sp.;1;CHFU;CHFU;
11;3;2019;6;A3;Beetle;Coleoptera;Nitidulidae;Meligethes_sp.;1;CHFU;CHFU;
11;3;2019;6;A3;Fly;Diptera;Bibionidae;Dilophus_sp.;1;CHFU;CHFU;
11;3;2019;6;A4;Fly;Diptera;Bibionidae;Dilophus_sp.;1;LEMA;LEMA;
11;3;2019;6;A5;Beetle;Coleoptera;Cantharidae;Cantharidae;1;CHFU;CHFU;
11;3;2019;6;B1;Fly;Diptera;Bibionidae;Dilophus_sp.;1;LEMA;LEMA;
11;3;2019;6;B3;Fly;Diptera;Bibionidae;Dilophus_sp.;1;LEMA;LEMA;
11;3;2019;6;D2;Bee;Hymenoptera;Apoidea;Apoidea;1;LEMA;LEMA;
11;3;2019;6;D3;Bee;Hymenoptera;Apidae;Apis_mellifera;1;LEMA;LEMA;
11;3;2019;6;E3;Bee;Hymenoptera;Apoidea;Apoidea;1;CHFU;CHFU;
11;3;2019;6;F5;Beetle;Coleoptera;Nitidulidae;Meligethes_sp.;1;LEMA;LEMA;
11;3;2019;7;A1;Fly;Diptera;Bibionidae;Dilophus_sp.;1;CHFU;CHFU;
11;3;2019;7;A5;Fly;Diptera;Bibionidae;Dilophus_sp.;1;CHFU;CHFU;
11;3;2019;7;A5;Fly;Diptera;Bibionidae;Dilophus_sp.;5;CHFU;CHFU;
11;3;2019;7;B1;Fly;Diptera;Bibionidae;Dilophus_sp.;1;CHFU;CHFU;
11;3;2019;7;B2;Fly;Diptera;Syrphidae;Syrphidae;1;CHFU;CHFU;
11;3;2019;7;B2;Fly;Diptera;Bibionidae;Dilophus_sp.;2;CHFU;CHFU;
11;3;2019;7;B3;Fly;Diptera;Bibionidae;Dilophus_sp.;2;CHFU;CHFU;
11;3;2019;7;B4;Fly;Diptera;Bibionidae;Dilophus_sp.;1;CHFU;CHFU;
11;3;2019;7;B5;Fly;Diptera;Bibionidae;Dilophus_sp.;1;CHFU;CHFU;
11;3;2019;7;B6;Fly;Diptera;Bibionidae;Dilophus_sp.;3;CHFU;CHFU;
11;3;2019;7;B6;Fly;Diptera;Empididae;Empididae;1;CHFU;CHFU;
11;3;2019;7;C3;Fly;Diptera;Empididae;Empididae;1;CHFU;CHFU;
11;3;2019;7;C3;Fly;Diptera;Bibionidae;Dilophus_sp.;1;CHFU;CHFU;
11;3;2019;7;C4;Fly;Diptera;Bibionidae;Dilophus_sp.;1;RAPE;RAPE;
11;3;2019;7;C5;Fly;Diptera;Bibionidae;Dilophus_sp.;1;Lysimachia_arvensis;Lysimachia_arvensis;
11;3;2019;7;C6;Fly;Diptera;Bibionidae;Dilophus_sp.;3;CHFU;CHFU;
11;3;2019;7;D1;Fly;Diptera;Bibionidae;Dilophus_sp.;1;CHFU;CHFU;
11;3;2019;7;D1;Fly;Diptera;Empididae;Empididae;1;CHFU;CHFU;
11;3;2019;7;D2;Fly;Diptera;Bibionidae;Dilophus_sp.;1;CHFU;CHFU;
11;3;2019;7;D3;Fly;Diptera;Bibionidae;Dilophus_sp.;1;CHFU;CHFU;
11;3;2019;7;D4;Fly;Diptera;Bibionidae;Dilophus_sp.;1;CHFU;CHFU;
11;3;2019;7;D4;Fly;Diptera;Bibionidae;Dilophus_sp.;1;RAPE;RAPE;
11;3;2019;7;D6;Fly;Diptera;Bibionidae;Dilophus_sp.;3;CHFU;CHFU;
11;3;2019;7;D5;Fly;Diptera;Bibionidae;Dilophus_sp.;1;CHFU;CHFU;
11;3;2019;7;E2;Fly;Diptera;NA;NA;1;CHFU;CHFU;
11;3;2019;7;E2;Fly;Diptera;Bibionidae;Dilophus_sp.;1;CHFU;CHFU;
11;3;2019;7;E3;Fly;Diptera;Bibionidae;Dilophus_sp.;2;CHFU;CHFU;
11;3;2019;7;E5;Fly;Diptera;Bibionidae;Dilophus_sp.;1;CHFU;CHFU;
11;3;2019;7;E4;Fly;Diptera;Bibionidae;Dilophus_sp.;2;CHFU;CHFU;
11;3;2019;7;F1;Fly;Diptera;Bibionidae;Dilophus_sp.;1;CHFU;CHFU;
11;3;2019;7;F2;Fly;Diptera;Bibionidae;Dilophus_sp.;2;CHFU;CHFU;
11;3;2019;7;F2;Fly;Diptera;Empididae;Empididae;1;CHFU;CHFU;
11;3;2019;7;F3;Fly;Diptera;Bibionidae;Dilophus_sp.;1;CHFU;CHFU;
11;3;2019;7;F4;Fly;Diptera;Bibionidae;Dilophus_sp.;3;CHFU;CHFU;
11;3;2019;7;F5;Fly;Diptera;Bibionidae;Dilophus_sp.;1;CHFU;CHFU;
11;3;2019;7;F5;Fly;Diptera;Culicidae;Culicidae;1;CHFU;CHFU;
11;3;2019;8;A2;Fly;Diptera;Tipulidae;Nephrotoma_sp.;1;CHFU;CHFU;
11;3;2019;8;A2;Fly;Diptera;NA;NA;2;CHFU;CHFU;
11;3;2019;8;A5;Fly;Diptera;Bibionidae;Dilophus_sp.;2;CHFU;CHFU;
11;3;2019;8;A6;Fly;Diptera;Bibionidae;Dilophus_sp.;1;CHFU;CHFU;
11;3;2019;8;B2;Fly;Diptera;Syrphidae;Eupeodes_corollae;1;CHFU;CHFU;
11;3;2019;8;B3;Fly;Diptera;Bibionidae;Dilophus_sp.;1;LEMA;LEMA;
11;3;2019;8;B4;Fly;Diptera;Bibionidae;Dilophus_sp.;1;CHFU;CHFU;
11;3;2019;8;B5;Fly;Diptera;Empididae;Empididae;2;CHFU;CHFU;
11;3;2019;8;B5;Fly;Diptera;Syrphidae;Eupeodes_corollae;1;CHFU;CHFU;
11;3;2019;8;B6;Fly;Diptera;Empididae;Empididae;1;CHFU;CHFU;
11;3;2019;8;C3;Fly;Diptera;Bibionidae;Dilophus_sp.;1;CHFU;CHFU;
11;3;2019;8;C4;Fly;Diptera;Tipulidae;Nephrotoma_sp.;1;CHFU;CHFU;
11;3;2019;8;C4;Fly;Diptera;Bibionidae;Dilophus_sp.;1;CHFU;CHFU;
11;3;2019;8;C6;Fly;Diptera;Bibionidae;Dilophus_sp.;1;CHFU;CHFU;
11;3;2019;8;D2;Fly;Diptera;Bibionidae;Dilophus_sp.;1;CHFU;CHFU;
11;3;2019;8;D3;Fly;Diptera;Empididae;Empididae;1;CHFU;CHFU;
11;3;2019;8;D5;Fly;Diptera;Empididae;Empididae;1;CHFU;CHFU;
11;3;2019;8;E2;Fly;Diptera;Syrphidae;Syrphidae;1;CHFU;CHFU;
11;3;2019;8;E3;Fly;Diptera;Bibionidae;Dilophus_sp.;1;CHFU;CHFU;
11;3;2019;8;E4;Fly;Diptera;Bibionidae;Dilophus_sp.;1;CHFU;CHFU;
11;3;2019;8;E5;Fly;Diptera;Muscidae;Musca_sp.;1;CHFU;CHFU;
11;3;2019;8;F3;Fly;Diptera;Empididae;Empididae;1;CHFU;CHFU;
11;3;2019;8;F4;Fly;Diptera;Bibionidae;Dilophus_sp.;1;CHFU;CHFU;
11;3;2019;8;F6;Fly;Diptera;Bibionidae;Dilophus_sp.;2;CHFU;CHFU;
11;3;2019;9;A5;Fly;Diptera;Bibionidae;Dilophus_sp.;2;LEMA;LEMA;
11;3;2019;9;F6;Beetle;Coleoptera;Nitidulidae;Meligethes_sp.;2;LEMA;LEMA;
11;3;2019;9;C5;Beetle;Coleoptera;Nitidulidae;Meligethes_sp.;1;LEMA;LEMA;
11;3;2019;9;C4;Fly;Diptera;Syrphidae;Sphaerophoria_scripta;1;LEMA;LEMA;
11;3;2019;9;C4;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
11;3;2019;9;D4;Fly;Diptera;Bibionidae;Dilophus_sp.;2;CHFU;CHFU;
11;3;2019;9;E4;Bee;Hymenoptera;Apidae;Apis_mellifera;1;LEMA;LEMA;
11;3;2019;9;C3;Fly;Diptera;Bibionidae;Dilophus_sp.;2;LEMA;LEMA;
11;3;2019;9;E3;Beetle;Coleoptera;Melyridae;Melyridae;1;CHFU;CHFU;
11;3;2019;9;A2;Fly;Diptera;Bibionidae;Dilophus_sp.;2;CHFU;CHFU;
11;3;2019;9;A2;Bug;Hemiptera;Miridae;Mirini_sp.;1;CHFU;CHFU;
11;3;2019;9;D2;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;2;LEMA;LEMA;
11;3;2019;9;D2;Bug;Hemiptera;Miridae;Mirini_sp.;1;CHFU;CHFU;
11;3;2019;9;E1;Fly;Diptera;Bibionidae;Dilophus_sp.;4;CHFU;CHFU;
11;3;2019;9;F1;Fly;Diptera;Bibionidae;Dilophus_sp.;2;LEMA;LEMA;
11;3;2019;9;F1;Fly;Diptera;Bibionidae;Dilophus_sp.;4;CHFU;CHFU;
18;3;2019;1;A1;Fly;Diptera;Bibionidae;Dilophus_sp.;1;LEMA;LEMA;
18;3;2019;1;B2;Fly;Diptera;Syrphidae;Sphaerophoria_sp.;1;LEMA;LEMA;
18;3;2019;1;B2;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
18;3;2019;1;C4;Bee;Hymenoptera;Apoidea;Apoidea;2;LEMA;LEMA;
18;3;2019;1;C2;Fly;Diptera;Bibionidae;Dilophus_sp.;1;LEMA;LEMA;
18;3;2019;1;C5;Fly;Diptera;NA;NA;1;LEMA;LEMA;
18;3;2019;1;C5;Fly;Diptera;Bibionidae;Dilophus_sp.;1;LEMA;LEMA;
18;3;2019;1;D2;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
18;3;2019;1;D3;Fly;Diptera;Bibionidae;Dilophus_sp.;1;LEMA;LEMA;
18;3;2019;1;D5;Fly;Diptera;Bibionidae;Dilophus_sp.;1;LEMA;LEMA;
18;3;2019;1;D5;Beetle;Coleoptera;Buprestidae;Anthaxia_semicuprea;1;LEMA;LEMA;
18;3;2019;1;E2;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
18;3;2019;1;E3;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
18;3;2019;1;E4;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
18;3;2019;1;E4;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
18;3;2019;1;E4;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
18;3;2019;1;F2;Fly;Diptera;Bibionidae;Dilophus_sp.;1;LEMA;LEMA;
18;3;2019;1;F3;Fly;Diptera;Syrphidae;Scaeva_sp.;1;LEMA;LEMA;
18;3;2019;1;F4;Beetle;Coleoptera;Mordellidae;Mordellidae;1;LEMA;LEMA;
18;3;2019;1;F3;Fly;Diptera;Bibionidae;Dilophus_sp.;1;LEMA;LEMA;
18;3;2019;1;E2;Fly;Diptera;Bibionidae;Dilophus_sp.;1;LEMA;LEMA;
18;3;2019;1;E1;Fly;Diptera;Tabanidae;Melanopangonius_sp.;1;LEMA;LEMA;
18;3;2019;1;F1;Fly;Diptera;Syrphidae;Sphaerophoria_sp.;1;LEMA;LEMA;
18;3;2019;1;F1;Fly;Diptera;Syrphidae;Sphaerophoria_sp.;1;LEMA;LEMA;
18;3;2019;1;F1;Fly;Diptera;Syrphidae;Scaeva_sp.;1;LEMA;LEMA;
18;3;2019;1;F1;Fly;Diptera;Bibionidae;Dilophus_sp.;1;LEMA;LEMA;
18;3;2019;2;A4;Fly;Diptera;Stratiomyidae;Nemotelus_sp.;2;LEMA;LEMA;
18;3;2019;2;B2;Beetle;Coleoptera;Nitidulidae;Meligethes_sp.;1;LEMA;LEMA;
18;3;2019;2;B4;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
18;3;2019;2;B4;Beetle;Coleoptera;Melyridae;Melyridae;1;LEMA;LEMA;
18;3;2019;2;B5;Fly;Diptera;Calliphoridae ;Calliphoridae ;2;ME;ME;
18;3;2019;2;C1;Fly;Diptera;Syrphidae;Eupeodes_corollae;1;LEMA;LEMA;
18;3;2019;2;C3;Fly;Diptera;Stratiomyidae;Nemotelus_sp.;1;LEMA;LEMA;
18;3;2019;2;C5;Fly;Diptera;Syrphidae;Eupeodes_corollae;1;LEMA;LEMA;
18;3;2019;2;D3;Fly;Diptera;Calliphoridae ;Calliphoridae ;2;ME;ME;
18;3;2019;2;D4;Fly;Diptera;Stratiomyidae;Nemotelus_sp.;2;LEMA;LEMA;
18;3;2019;2;D5;Fly;Diptera;Syrphidae;Eupeodes_corollae;1;LEMA;LEMA;
18;3;2019;2;D6;Fly;Diptera;Stratiomyidae;Nemotelus_sp.;1;LEMA;LEMA;
18;3;2019;2;E4;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;2;LEMA;LEMA;
18;3;2019;2;E4;Bee;Hymenoptera;Apoidea;Apoidea;1;LEMA;LEMA;
18;3;2019;2;E4;Beetle;Coleoptera;Cantharidae;Cantharidae;1;ME;ME;
18;3;2019;2;E5;Fly;Diptera;Stratiomyidae;Nemotelus_sp.;1;LEMA;LEMA;
18;3;2019;2;E6;Bee;Hymenoptera;Apoidea;Apoidea;1;LEMA;LEMA;
18;3;2019;2;F2;Beetle;Coleoptera;Melyridae;Melyridae;1;LEMA;LEMA;
