Day;Month;Year;Date;plot;subplot;Sp.Focal;Sp.Focal.Simpe;Plantas;Observaciones
;;;01/05/2019;5;F5;POMA;POMA;2;
;;;01/05/2019;5;F6;POMA;POMA;0;
;;;01/05/2019;6;A1;POMA;POMA;7;
;;;01/05/2019;6;A2;POMA;POMA;12;
;;;01/05/2019;6;A3;POMA;POMA;0;
;;;01/05/2019;6;A4;POMA;POMA;0;
;;;01/05/2019;6;A5;POMA;POMA;0;
;;;01/05/2019;6;A6;POMA;POMA;0;
;;;01/05/2019;6;B1;POMA;POMA;6;
;;;01/05/2019;6;B2;POMA;POMA;4;
;;;01/05/2019;6;B3;POMA;POMA;0;
;;;01/05/2019;6;B4;POMA;POMA;0;
;;;01/05/2019;6;B5;POMA;POMA;0;
;;;01/05/2019;6;B6;POMA;POMA;0;
;;;01/05/2019;6;C1;POMA;POMA;9;
;;;01/05/2019;6;C2;POMA;POMA;12;
;;;01/05/2019;6;C3;POMA;POMA;6;
;;;01/05/2019;6;C4;POMA;POMA;0;
;;;01/05/2019;6;C5;POMA;POMA;4;
;;;01/05/2019;6;C6;POMA;POMA;0;
;;;01/05/2019;6;D1;POMA;POMA;50;
;;;01/05/2019;6;D2;POMA;POMA;30;
;;;01/05/2019;6;D3;POMA;POMA;40;
;;;01/05/2019;6;D4;POMA;POMA;25;
;;;01/05/2019;6;D5;POMA;POMA;7;
;;;01/05/2019;6;D6;POMA;POMA;0;
;;;01/05/2019;6;E1;POMA;POMA;50;
;;;01/05/2019;6;E2;POMA;POMA;60;
;;;01/05/2019;6;E3;POMA;POMA;20;
;;;01/05/2019;6;E4;POMA;POMA;10;
;;;01/05/2019;6;E5;POMA;POMA;3;
;;;01/05/2019;6;E6;POMA;POMA;0;
;;;01/05/2019;6;F1;POMA;POMA;45;
;;;01/05/2019;6;F2;POMA;POMA;30;
;;;01/05/2019;6;F3;POMA;POMA;3;
;;;01/05/2019;6;F4;POMA;POMA;6;
;;;01/05/2019;6;F5;POMA;POMA;0;
;;;01/05/2019;6;F6;POMA;POMA;0;
;;;01/05/2019;7;A1;POMA;POMA;100;
;;;01/05/2019;7;A2;POMA;POMA;90;
;;;01/05/2019;7;A3;POMA;POMA;50;
;;;01/05/2019;7;A4;POMA;POMA;100;
;;;01/05/2019;7;A5;POMA;POMA;80;
;;;01/05/2019;7;A6;POMA;POMA;70;
;;;01/05/2019;7;B1;POMA;POMA;50;
;;;01/05/2019;7;B2;POMA;POMA;30;
;;;01/05/2019;7;B3;POMA;POMA;30;
;;;01/05/2019;7;B4;POMA;POMA;25;
;;;01/05/2019;7;B5;POMA;POMA;20;
;;;01/05/2019;7;B6;POMA;POMA;20;
;;;01/05/2019;7;C1;POMA;POMA;30;
;;;01/05/2019;7;C2;POMA;POMA;30;
;;;01/05/2019;7;C3;POMA;POMA;20;
;;;01/05/2019;7;C4;POMA;POMA;50;
;;;01/05/2019;7;C5;POMA;POMA;20;
;;;01/05/2019;7;C6;POMA;POMA;30;
;;;01/05/2019;7;D1;POMA;POMA;50;
;;;01/05/2019;7;D2;POMA;POMA;45;
;;;01/05/2019;7;D3;POMA;POMA;60;
;;;01/05/2019;7;D4;POMA;POMA;70;
;;;01/05/2019;7;D5;POMA;POMA;50;
;;;01/05/2019;7;D6;POMA;POMA;60;
;;;01/05/2019;7;E1;POMA;POMA;40;
;;;01/05/2019;7;E2;POMA;POMA;50;
;;;01/05/2019;7;E3;POMA;POMA;60;
;;;01/05/2019;7;E4;POMA;POMA;50;
;;;01/05/2019;7;E5;POMA;POMA;30;
;;;01/05/2019;7;E6;POMA;POMA;50;
;;;01/05/2019;7;F1;POMA;POMA;30;
;;;01/05/2019;7;F2;POMA;POMA;40;
;;;01/05/2019;7;F3;POMA;POMA;60;
;;;01/05/2019;7;F4;POMA;POMA;80;
;;;01/05/2019;7;F5;POMA;POMA;80;
;;;01/05/2019;7;F6;POMA;POMA;50;
;;;01/05/2019;8;A1;POMA;POMA;100;
;;;01/05/2019;8;A2;POMA;POMA;90;
;;;01/05/2019;8;A3;POMA;POMA;80;
;;;01/05/2019;8;A4;POMA;POMA;90;
;;;01/05/2019;8;A5;POMA;POMA;90;
;;;01/05/2019;8;A6;POMA;POMA;60;
;;;01/05/2019;8;B1;POMA;POMA;70;
;;;01/05/2019;8;B2;POMA;POMA;80;
;;;01/05/2019;8;B3;POMA;POMA;40;
;;;01/05/2019;8;B4;POMA;POMA;70;
;;;01/05/2019;8;B5;POMA;POMA;90;
;;;01/05/2019;8;B6;POMA;POMA;90;
;;;01/05/2019;8;C1;POMA;POMA;100;
;;;01/05/2019;8;C2;POMA;POMA;100;
;;;01/05/2019;8;C3;POMA;POMA;90;
;;;01/05/2019;8;C4;POMA;POMA;70;
;;;01/05/2019;8;C5;POMA;POMA;60;
;;;01/05/2019;8;C6;POMA;POMA;100;
;;;01/05/2019;8;D1;POMA;POMA;90;
;;;01/05/2019;8;D2;POMA;POMA;110;
;;;01/05/2019;8;D3;POMA;POMA;70;
;;;01/05/2019;8;D4;POMA;POMA;60;
;;;01/05/2019;8;D5;POMA;POMA;70;
;;;01/05/2019;8;D6;POMA;POMA;100;
;;;01/05/2019;8;E1;POMA;POMA;100;
;;;01/05/2019;8;E2;POMA;POMA;90;
;;;01/05/2019;8;E3;POMA;POMA;110;
;;;01/05/2019;8;E4;POMA;POMA;60;
;;;01/05/2019;8;E5;POMA;POMA;90;
;;;01/05/2019;8;E6;POMA;POMA;100;
;;;01/05/2019;8;F1;POMA;POMA;100;
;;;01/05/2019;8;F2;POMA;POMA;80;
;;;01/05/2019;8;F3;POMA;POMA;30;
;;;01/05/2019;8;F4;POMA;POMA;50;
;;;01/05/2019;8;F5;POMA;POMA;100;
;;;01/05/2019;8;F6;POMA;POMA;90;
;;;01/05/2019;9;A1;POMA;POMA;50;
;;;01/05/2019;9;A2;POMA;POMA;70;
;;;01/05/2019;9;A3;POMA;POMA;60;
;;;01/05/2019;9;A4;POMA;POMA;50;
;;;01/05/2019;9;A5;POMA;POMA;60;
;;;01/05/2019;9;A6;POMA;POMA;50;
;;;01/05/2019;9;B1;POMA;POMA;50;
;;;01/05/2019;9;B2;POMA;POMA;40;
;;;01/05/2019;9;B3;POMA;POMA;30;
;;;01/05/2019;9;B4;POMA;POMA;40;
;;;01/05/2019;9;B5;POMA;POMA;110;
;;;01/05/2019;9;B6;POMA;POMA;100;
;;;01/05/2019;9;C1;POMA;POMA;60;
;;;01/05/2019;9;C2;POMA;POMA;50;
;;;01/05/2019;9;C3;POMA;POMA;40;
;;;01/05/2019;9;C4;POMA;POMA;30;
;;;01/05/2019;9;C5;POMA;POMA;100;
;;;01/05/2019;9;C6;POMA;POMA;20;
;;;01/05/2019;9;D1;POMA;POMA;30;
;;;01/05/2019;9;D2;POMA;POMA;20;
;;;01/05/2019;9;D3;POMA;POMA;20;
;;;01/05/2019;9;D4;POMA;POMA;30;
;;;01/05/2019;9;D5;POMA;POMA;90;
;;;01/05/2019;9;D6;POMA;POMA;100;
;;;01/05/2019;9;E1;POMA;POMA;20;
;;;01/05/2019;9;E2;POMA;POMA;10;
;;;01/05/2019;9;E3;POMA;POMA;10;
;;;01/05/2019;9;E4;POMA;POMA;20;
;;;01/05/2019;9;E5;POMA;POMA;20;
;;;01/05/2019;9;E6;POMA;POMA;30;
;;;01/05/2019;9;F1;POMA;POMA;10;
;;;01/05/2019;9;F2;POMA;POMA;5;
;;;01/05/2019;9;F3;POMA;POMA;0;
;;;01/05/2019;9;F4;POMA;POMA;0;
;;;01/05/2019;9;F5;POMA;POMA;10;
;;;01/05/2019;9;F6;POMA;POMA;10;
;;;08/04/2019;1;A1;POMO;POMO;0;
;;;08/04/2019;1;A2;POMO;POMO;0;
;;;08/04/2019;1;A3;POMO;POMO;0;
;;;08/04/2019;1;A4;POMO;POMO;0;
;;;08/04/2019;1;A5;POMO;POMO;0;
;;;08/04/2019;1;A6;POMO;POMO;0;
;;;08/04/2019;1;B1;POMO;POMO;0;
;;;08/04/2019;1;B2;POMO;POMO;0;
;;;08/04/2019;1;B3;POMO;POMO;0;
;;;08/04/2019;1;B4;POMO;POMO;0;
;;;08/04/2019;1;B5;POMO;POMO;0;
;;;08/04/2019;1;B6;POMO;POMO;0;
;;;08/04/2019;1;C1;POMO;POMO;0;
;;;08/04/2019;1;C2;POMO;POMO;0;
;;;08/04/2019;1;C3;POMO;POMO;0;
;;;08/04/2019;1;C4;POMO;POMO;0;
;;;08/04/2019;1;C5;POMO;POMO;0;
;;;08/04/2019;1;C6;POMO;POMO;0;
;;;08/04/2019;1;D1;POMO;POMO;0;
;;;08/04/2019;1;D2;POMO;POMO;0;
;;;08/04/2019;1;D3;POMO;POMO;0;
;;;08/04/2019;1;D4;POMO;POMO;0;
;;;08/04/2019;1;D5;POMO;POMO;0;
;;;08/04/2019;1;D6;POMO;POMO;0;
;;;08/04/2019;1;E1;POMO;POMO;0;
;;;08/04/2019;1;E2;POMO;POMO;0;
;;;08/04/2019;1;E3;POMO;POMO;0;
;;;08/04/2019;1;E4;POMO;POMO;0;
;;;08/04/2019;1;E5;POMO;POMO;0;
;;;08/04/2019;1;E6;POMO;POMO;0;
;;;08/04/2019;1;F1;POMO;POMO;0;
;;;08/04/2019;1;F2;POMO;POMO;0;
;;;08/04/2019;1;F3;POMO;POMO;0;
;;;08/04/2019;1;F4;POMO;POMO;0;
;;;08/04/2019;1;F5;POMO;POMO;0;
;;;08/04/2019;1;F6;POMO;POMO;0;
;;;08/04/2019;2;A1;POMO;POMO;0;
;;;08/04/2019;2;A2;POMO;POMO;0;
;;;08/04/2019;2;A3;POMO;POMO;0;
;;;08/04/2019;2;A4;POMO;POMO;0;
;;;08/04/2019;2;A5;POMO;POMO;0;
;;;08/04/2019;2;A6;POMO;POMO;0;
;;;08/04/2019;2;B1;POMO;POMO;0;
;;;08/04/2019;2;B2;POMO;POMO;0;
;;;08/04/2019;2;B3;POMO;POMO;0;
;;;08/04/2019;2;B4;POMO;POMO;0;
;;;08/04/2019;2;B5;POMO;POMO;0;
;;;08/04/2019;2;B6;POMO;POMO;0;
;;;08/04/2019;2;C1;POMO;POMO;0;
;;;08/04/2019;2;C2;POMO;POMO;0;
;;;08/04/2019;2;C3;POMO;POMO;0;
;;;08/04/2019;2;C4;POMO;POMO;0;
;;;08/04/2019;2;C5;POMO;POMO;0;
;;;08/04/2019;2;C6;POMO;POMO;0;
;;;08/04/2019;2;D1;POMO;POMO;0;
;;;08/04/2019;2;D2;POMO;POMO;0;
;;;08/04/2019;2;D3;POMO;POMO;0;
;;;08/04/2019;2;D4;POMO;POMO;0;
;;;08/04/2019;2;D5;POMO;POMO;0;
;;;08/04/2019;2;D6;POMO;POMO;0;
;;;08/04/2019;2;E1;POMO;POMO;0;
;;;08/04/2019;2;E2;POMO;POMO;0;
;;;08/04/2019;2;E3;POMO;POMO;0;
;;;08/04/2019;2;E4;POMO;POMO;0;
;;;08/04/2019;2;E5;POMO;POMO;0;
;;;08/04/2019;2;E6;POMO;POMO;0;
;;;08/04/2019;2;F1;POMO;POMO;0;
;;;08/04/2019;2;F2;POMO;POMO;0;
;;;08/04/2019;2;F3;POMO;POMO;0;
;;;08/04/2019;2;F4;POMO;POMO;0;
;;;08/04/2019;2;F5;POMO;POMO;0;
;;;08/04/2019;2;F6;POMO;POMO;0;
;;;08/04/2019;3;A1;POMO;POMO;0;
;;;08/04/2019;3;A2;POMO;POMO;0;
;;;08/04/2019;3;A3;POMO;POMO;0;
;;;08/04/2019;3;A4;POMO;POMO;0;
;;;08/04/2019;3;A5;POMO;POMO;0;
;;;08/04/2019;3;A6;POMO;POMO;0;
;;;08/04/2019;3;B1;POMO;POMO;0;
;;;08/04/2019;3;B2;POMO;POMO;0;
;;;08/04/2019;3;B3;POMO;POMO;0;
;;;08/04/2019;3;B4;POMO;POMO;0;
;;;08/04/2019;3;B5;POMO;POMO;0;
;;;08/04/2019;3;B6;POMO;POMO;0;
;;;08/04/2019;3;C1;POMO;POMO;0;
;;;08/04/2019;3;C2;POMO;POMO;0;
;;;08/04/2019;3;C3;POMO;POMO;0;
;;;08/04/2019;3;C4;POMO;POMO;0;
;;;08/04/2019;3;C5;POMO;POMO;0;
;;;08/04/2019;3;C6;POMO;POMO;0;
;;;08/04/2019;3;D1;POMO;POMO;0;
;;;08/04/2019;3;D2;POMO;POMO;0;
;;;08/04/2019;3;D3;POMO;POMO;0;
;;;08/04/2019;3;D4;POMO;POMO;0;
;;;08/04/2019;3;D5;POMO;POMO;0;
;;;08/04/2019;3;D6;POMO;POMO;0;
;;;08/04/2019;3;E1;POMO;POMO;0;
;;;08/04/2019;3;E2;POMO;POMO;0;
;;;08/04/2019;3;E3;POMO;POMO;0;
;;;08/04/2019;3;E4;POMO;POMO;0;
;;;08/04/2019;3;E5;POMO;POMO;0;
;;;08/04/2019;3;E6;POMO;POMO;0;
;;;08/04/2019;3;F1;POMO;POMO;0;
;;;08/04/2019;3;F2;POMO;POMO;0;
;;;08/04/2019;3;F3;POMO;POMO;0;
;;;08/04/2019;3;F4;POMO;POMO;0;
;;;08/04/2019;3;F5;POMO;POMO;0;
;;;08/04/2019;3;F6;POMO;POMO;0;
;;;08/04/2019;4;A1;POMO;POMO;0;
;;;08/04/2019;4;A2;POMO;POMO;0;
;;;08/04/2019;4;A3;POMO;POMO;0;
;;;08/04/2019;4;A4;POMO;POMO;0;
;;;08/04/2019;4;A5;POMO;POMO;0;
;;;08/04/2019;4;A6;POMO;POMO;0;
;;;08/04/2019;4;B1;POMO;POMO;0;
;;;08/04/2019;4;B2;POMO;POMO;0;
;;;08/04/2019;4;B3;POMO;POMO;0;
;;;08/04/2019;4;B4;POMO;POMO;0;
;;;08/04/2019;4;B5;POMO;POMO;0;
;;;08/04/2019;4;B6;POMO;POMO;0;
;;;08/04/2019;4;C1;POMO;POMO;0;
;;;08/04/2019;4;C2;POMO;POMO;0;
;;;08/04/2019;4;C3;POMO;POMO;0;
;;;08/04/2019;4;C4;POMO;POMO;0;
;;;08/04/2019;4;C5;POMO;POMO;0;
;;;08/04/2019;4;C6;POMO;POMO;0;
;;;08/04/2019;4;D1;POMO;POMO;0;
;;;08/04/2019;4;D2;POMO;POMO;0;
;;;08/04/2019;4;D3;POMO;POMO;0;
;;;08/04/2019;4;D4;POMO;POMO;0;
;;;08/04/2019;4;D5;POMO;POMO;0;
;;;08/04/2019;4;D6;POMO;POMO;0;
;;;08/04/2019;4;E1;POMO;POMO;0;
;;;08/04/2019;4;E2;POMO;POMO;0;
;;;08/04/2019;4;E3;POMO;POMO;0;
;;;08/04/2019;4;E4;POMO;POMO;0;
;;;08/04/2019;4;E5;POMO;POMO;0;
;;;08/04/2019;4;E6;POMO;POMO;0;
;;;08/04/2019;4;F1;POMO;POMO;0;
;;;08/04/2019;4;F2;POMO;POMO;0;
;;;08/04/2019;4;F3;POMO;POMO;0;
;;;08/04/2019;4;F4;POMO;POMO;0;
;;;08/04/2019;4;F5;POMO;POMO;0;
;;;08/04/2019;4;F6;POMO;POMO;0;
;;;08/04/2019;5;A1;POMO;POMO;0;
;;;08/04/2019;5;A2;POMO;POMO;0;
;;;08/04/2019;5;A3;POMO;POMO;0;
;;;08/04/2019;5;A4;POMO;POMO;0;
;;;08/04/2019;5;A5;POMO;POMO;0;
;;;08/04/2019;5;A6;POMO;POMO;0;
;;;08/04/2019;5;B1;POMO;POMO;0;
;;;08/04/2019;5;B2;POMO;POMO;0;
;;;08/04/2019;5;B3;POMO;POMO;0;
;;;08/04/2019;5;B4;POMO;POMO;0;
;;;08/04/2019;5;B5;POMO;POMO;0;
;;;08/04/2019;5;B6;POMO;POMO;0;
;;;08/04/2019;5;C1;POMO;POMO;0;
;;;08/04/2019;5;C2;POMO;POMO;0;
;;;08/04/2019;5;C3;POMO;POMO;0;
;;;08/04/2019;5;C4;POMO;POMO;0;
;;;08/04/2019;5;C5;POMO;POMO;0;
;;;08/04/2019;5;C6;POMO;POMO;0;
;;;08/04/2019;5;D1;POMO;POMO;0;
;;;08/04/2019;5;D2;POMO;POMO;0;
;;;08/04/2019;5;D3;POMO;POMO;0;
;;;08/04/2019;5;D4;POMO;POMO;0;
;;;08/04/2019;5;D5;POMO;POMO;0;
;;;08/04/2019;5;D6;POMO;POMO;0;
;;;08/04/2019;5;E1;POMO;POMO;0;
;;;08/04/2019;5;E2;POMO;POMO;0;
;;;08/04/2019;5;E3;POMO;POMO;0;
;;;08/04/2019;5;E4;POMO;POMO;0;
;;;08/04/2019;5;E5;POMO;POMO;0;
;;;08/04/2019;5;E6;POMO;POMO;0;
;;;08/04/2019;5;F1;POMO;POMO;0;
;;;08/04/2019;5;F2;POMO;POMO;0;
;;;08/04/2019;5;F3;POMO;POMO;0;
;;;08/04/2019;5;F4;POMO;POMO;0;
;;;08/04/2019;5;F5;POMO;POMO;0;
;;;08/04/2019;5;F6;POMO;POMO;0;
;;;08/04/2019;6;A1;POMO;POMO;0;
;;;08/04/2019;6;A2;POMO;POMO;0;
;;;08/04/2019;6;A3;POMO;POMO;0;
;;;08/04/2019;6;A4;POMO;POMO;0;
;;;08/04/2019;6;A5;POMO;POMO;0;
;;;08/04/2019;6;A6;POMO;POMO;0;
;;;08/04/2019;6;B1;POMO;POMO;0;
;;;08/04/2019;6;B2;POMO;POMO;0;
;;;08/04/2019;6;B3;POMO;POMO;0;
;;;08/04/2019;6;B4;POMO;POMO;0;
;;;08/04/2019;6;B5;POMO;POMO;0;
;;;08/04/2019;6;B6;POMO;POMO;0;
;;;08/04/2019;6;C1;POMO;POMO;0;
;;;08/04/2019;6;C2;POMO;POMO;0;
;;;08/04/2019;6;C3;POMO;POMO;0;
;;;08/04/2019;6;C4;POMO;POMO;0;
;;;08/04/2019;6;C5;POMO;POMO;0;
;;;08/04/2019;6;C6;POMO;POMO;0;
;;;08/04/2019;6;D1;POMO;POMO;0;
;;;08/04/2019;6;D2;POMO;POMO;0;
;;;08/04/2019;6;D3;POMO;POMO;0;
;;;08/04/2019;6;D4;POMO;POMO;0;
;;;08/04/2019;6;D5;POMO;POMO;0;
;;;08/04/2019;6;D6;POMO;POMO;0;
;;;08/04/2019;6;E1;POMO;POMO;0;
;;;08/04/2019;6;E2;POMO;POMO;0;
;;;08/04/2019;6;E3;POMO;POMO;0;
;;;08/04/2019;6;E4;POMO;POMO;0;
;;;08/04/2019;6;E5;POMO;POMO;0;
;;;08/04/2019;6;E6;POMO;POMO;0;
;;;08/04/2019;6;F1;POMO;POMO;0;
;;;08/04/2019;6;F2;POMO;POMO;0;
;;;08/04/2019;6;F3;POMO;POMO;0;
;;;08/04/2019;6;F4;POMO;POMO;0;
;;;08/04/2019;6;F5;POMO;POMO;0;
;;;08/04/2019;6;F6;POMO;POMO;0;
;;;08/04/2019;7;A1;POMO;POMO;0;
;;;08/04/2019;7;A2;POMO;POMO;0;
;;;08/04/2019;7;A3;POMO;POMO;0;
;;;08/04/2019;7;A4;POMO;POMO;0;
;;;08/04/2019;7;A5;POMO;POMO;0;
;;;08/04/2019;7;A6;POMO;POMO;0;
;;;08/04/2019;7;B1;POMO;POMO;0;
;;;08/04/2019;7;B2;POMO;POMO;0;
;;;08/04/2019;7;B3;POMO;POMO;0;
;;;08/04/2019;7;B4;POMO;POMO;0;
;;;08/04/2019;7;B5;POMO;POMO;0;
;;;08/04/2019;7;B6;POMO;POMO;0;
;;;08/04/2019;7;C1;POMO;POMO;4;
;;;08/04/2019;7;C2;POMO;POMO;0;
;;;08/04/2019;7;C3;POMO;POMO;0;
;;;08/04/2019;7;C4;POMO;POMO;2;
;;;08/04/2019;7;C5;POMO;POMO;0;
;;;08/04/2019;7;C6;POMO;POMO;0;
;;;08/04/2019;7;D1;POMO;POMO;0;
;;;08/04/2019;7;D2;POMO;POMO;0;
;;;08/04/2019;7;D3;POMO;POMO;2;
;;;08/04/2019;7;D4;POMO;POMO;0;
;;;08/04/2019;7;D5;POMO;POMO;0;
;;;08/04/2019;7;D6;POMO;POMO;0;
;;;08/04/2019;7;E1;POMO;POMO;0;
;;;08/04/2019;7;E2;POMO;POMO;0;
;;;08/04/2019;7;E3;POMO;POMO;0;
;;;08/04/2019;7;E4;POMO;POMO;0;
;;;08/04/2019;7;E5;POMO;POMO;2;
;;;08/04/2019;7;E6;POMO;POMO;0;
;;;08/04/2019;7;F1;POMO;POMO;0;
;;;08/04/2019;7;F2;POMO;POMO;0;
;;;08/04/2019;7;F3;POMO;POMO;0;
;;;08/04/2019;7;F4;POMO;POMO;0;
;;;08/04/2019;7;F5;POMO;POMO;0;
;;;08/04/2019;7;F6;POMO;POMO;0;
;;;08/04/2019;8;A1;POMO;POMO;0;
;;;08/04/2019;8;A2;POMO;POMO;0;
;;;08/04/2019;8;A3;POMO;POMO;1;
;;;08/04/2019;8;A4;POMO;POMO;0;
;;;08/04/2019;8;A5;POMO;POMO;0;
;;;08/04/2019;8;A6;POMO;POMO;0;
;;;08/04/2019;8;B1;POMO;POMO;0;
;;;08/04/2019;8;B2;POMO;POMO;0;
;;;08/04/2019;8;B3;POMO;POMO;0;
;;;08/04/2019;8;B4;POMO;POMO;1;
;;;08/04/2019;8;B5;POMO;POMO;0;
;;;08/04/2019;8;B6;POMO;POMO;0;
;;;08/04/2019;8;C1;POMO;POMO;0;
;;;08/04/2019;8;C2;POMO;POMO;0;
;;;08/04/2019;8;C3;POMO;POMO;0;
;;;08/04/2019;8;C4;POMO;POMO;0;
;;;08/04/2019;8;C5;POMO;POMO;0;
;;;08/04/2019;8;C6;POMO;POMO;0;
;;;08/04/2019;8;D1;POMO;POMO;0;
;;;08/04/2019;8;D2;POMO;POMO;0;
;;;08/04/2019;8;D3;POMO;POMO;0;
;;;08/04/2019;8;D4;POMO;POMO;0;
;;;08/04/2019;8;D5;POMO;POMO;0;
;;;08/04/2019;8;D6;POMO;POMO;0;
;;;08/04/2019;8;E1;POMO;POMO;0;
;;;08/04/2019;8;E2;POMO;POMO;0;
;;;08/04/2019;8;E3;POMO;POMO;0;
;;;08/04/2019;8;E4;POMO;POMO;2;
;;;08/04/2019;8;E5;POMO;POMO;1;
;;;08/04/2019;8;E6;POMO;POMO;0;
;;;08/04/2019;8;F1;POMO;POMO;0;
;;;08/04/2019;8;F2;POMO;POMO;0;
;;;08/04/2019;8;F3;POMO;POMO;0;
;;;08/04/2019;8;F4;POMO;POMO;1;
;;;08/04/2019;8;F5;POMO;POMO;0;
;;;08/04/2019;8;F6;POMO;POMO;0;
;;;08/04/2019;9;A1;POMO;POMO;2;
;;;08/04/2019;9;A2;POMO;POMO;3;
;;;08/04/2019;9;A3;POMO;POMO;15;
;;;08/04/2019;9;A4;POMO;POMO;4;
;;;08/04/2019;9;A5;POMO;POMO;9;
;;;08/04/2019;9;A6;POMO;POMO;30;
;;;08/04/2019;9;B1;POMO;POMO;8;
;;;08/04/2019;9;B2;POMO;POMO;20;
;;;08/04/2019;9;B3;POMO;POMO;10;
;;;08/04/2019;9;B4;POMO;POMO;6;
;;;08/04/2019;9;B5;POMO;POMO;1;
;;;08/04/2019;9;B6;POMO;POMO;20;
;;;08/04/2019;9;C1;POMO;POMO;2;
;;;08/04/2019;9;C2;POMO;POMO;10;
;;;08/04/2019;9;C3;POMO;POMO;7;
;;;08/04/2019;9;C4;POMO;POMO;12;
;;;08/04/2019;9;C5;POMO;POMO;7;
;;;08/04/2019;9;C6;POMO;POMO;20;
;;;08/04/2019;9;D1;POMO;POMO;4;
;;;08/04/2019;9;D2;POMO;POMO;2;
;;;08/04/2019;9;D3;POMO;POMO;2;
;;;08/04/2019;9;D4;POMO;POMO;15;
;;;08/04/2019;9;D5;POMO;POMO;6;
;;;08/04/2019;9;D6;POMO;POMO;4;
;;;08/04/2019;9;E1;POMO;POMO;0;
;;;08/04/2019;9;E2;POMO;POMO;0;
;;;08/04/2019;9;E3;POMO;POMO;0;
;;;08/04/2019;9;E4;POMO;POMO;10;
;;;08/04/2019;9;E5;POMO;POMO;30;
;;;08/04/2019;9;E6;POMO;POMO;3;
;;;08/04/2019;9;F1;POMO;POMO;0;
;;;08/04/2019;9;F2;POMO;POMO;0;
;;;08/04/2019;9;F3;POMO;POMO;0;
;;;08/04/2019;9;F4;POMO;POMO;1;
;;;08/04/2019;9;F5;POMO;POMO;3;
;;;08/04/2019;9;F6;POMO;POMO;2;
;;;11/06/2019;1;A1;PUPA;PUPA;0;
;;;11/06/2019;1;A2;PUPA;PUPA;0;
;;;11/06/2019;1;A3;PUPA;PUPA;0;
;;;11/06/2019;1;A4;PUPA;PUPA;0;
;;;11/06/2019;1;A5;PUPA;PUPA;0;
;;;11/06/2019;1;A6;PUPA;PUPA;0;
;;;11/06/2019;1;B1;PUPA;PUPA;0;
;;;11/06/2019;1;B2;PUPA;PUPA;0;
;;;11/06/2019;1;B3;PUPA;PUPA;0;
;;;11/06/2019;1;B4;PUPA;PUPA;0;
;;;11/06/2019;1;B5;PUPA;PUPA;0;
;;;11/06/2019;1;B6;PUPA;PUPA;0;
;;;11/06/2019;1;C1;PUPA;PUPA;0;
;;;11/06/2019;1;C2;PUPA;PUPA;0;
;;;11/06/2019;1;C3;PUPA;PUPA;0;
;;;11/06/2019;1;C4;PUPA;PUPA;0;
;;;11/06/2019;1;C5;PUPA;PUPA;0;
;;;11/06/2019;1;C6;PUPA;PUPA;0;
;;;11/06/2019;1;D1;PUPA;PUPA;0;
;;;11/06/2019;1;D2;PUPA;PUPA;0;
;;;11/06/2019;1;D3;PUPA;PUPA;0;
;;;11/06/2019;1;D4;PUPA;PUPA;0;
;;;11/06/2019;1;D5;PUPA;PUPA;0;
;;;11/06/2019;1;D6;PUPA;PUPA;0;
;;;11/06/2019;1;E1;PUPA;PUPA;0;
;;;11/06/2019;1;E2;PUPA;PUPA;0;
;;;11/06/2019;1;E3;PUPA;PUPA;0;
;;;11/06/2019;1;E4;PUPA;PUPA;0;
;;;11/06/2019;1;E5;PUPA;PUPA;0;
;;;11/06/2019;1;E6;PUPA;PUPA;0;
;;;11/06/2019;1;F1;PUPA;PUPA;0;
;;;11/06/2019;1;F2;PUPA;PUPA;0;
;;;11/06/2019;1;F3;PUPA;PUPA;0;
;;;11/06/2019;1;F4;PUPA;PUPA;0;
;;;11/06/2019;1;F5;PUPA;PUPA;0;
;;;11/06/2019;1;F6;PUPA;PUPA;0;
;;;11/06/2019;2;A1;PUPA;PUPA;0;
;;;11/06/2019;2;A2;PUPA;PUPA;0;
;;;11/06/2019;2;A3;PUPA;PUPA;0;
;;;11/06/2019;2;A4;PUPA;PUPA;0;
;;;11/06/2019;2;A5;PUPA;PUPA;0;
;;;11/06/2019;2;A6;PUPA;PUPA;0;
;;;11/06/2019;2;B1;PUPA;PUPA;0;
;;;11/06/2019;2;B2;PUPA;PUPA;0;
;;;11/06/2019;2;B3;PUPA;PUPA;0;
;;;11/06/2019;2;B4;PUPA;PUPA;0;
;;;11/06/2019;2;B5;PUPA;PUPA;0;
;;;11/06/2019;2;B6;PUPA;PUPA;0;
;;;11/06/2019;2;C1;PUPA;PUPA;0;
;;;11/06/2019;2;C2;PUPA;PUPA;0;
;;;11/06/2019;2;C3;PUPA;PUPA;0;
;;;11/06/2019;2;C4;PUPA;PUPA;0;
;;;11/06/2019;2;C5;PUPA;PUPA;2;
;;;11/06/2019;2;C6;PUPA;PUPA;0;
;;;11/06/2019;2;D1;PUPA;PUPA;0;
;;;11/06/2019;2;D2;PUPA;PUPA;0;
;;;11/06/2019;2;D3;PUPA;PUPA;0;
;;;11/06/2019;2;D4;PUPA;PUPA;0;
;;;11/06/2019;2;D5;PUPA;PUPA;0;
;;;11/06/2019;2;D6;PUPA;PUPA;1;
;;;11/06/2019;2;E1;PUPA;PUPA;0;
