"Day";"Month";"plot";"subplot";"Group";"vis";"Plant";"individuals";"seed";"fruit";"visits";"flowers";"x_coor2";"y_coor2";"neigh_inter.plot";"neigh_intra.plot";"neigh_intra.3m";"neigh_inter.3m";"neigh_inter.1m";"neigh_intra.1m";"neigh_inter.7.5";"neigh_intra.7.5";"flowers2";"visits.flower";"seed.indv"
29;5;9;"D2";"Beetle";4;"LEMA";9;30;9;4;NA;317;286;2551;229;59;600;63;9;4;0;0;Inf;270
29;5;9;"D3";"Beetle";6;"LEMA";4;58;4;6;NA;317;287,5;2551;229;68;526;78;4;4;0;0;Inf;232
29;5;9;"D5";"Beetle";1;"LEMA";8;48;15;1;NA;317;290,5;2551;229;70;546;76;8;1;0;0;Inf;720
29;5;9;"E3";"Beetle";2;"LEMA";3;58;3;2;NA;318,5;287,5;2551;229;33;633;74;3;3;0;0;Inf;174
29;5;9;"E4";"Beetle";2;"LEMA";7;58;10;2;NA;318,5;289;2551;229;31;663;80;7;0;0;0;Inf;580
29;5;9;"E5";"Beetle";3;"LEMA";3;58;5;3;NA;318,5;290,5;2551;229;57;623;73;3;2;0;0;Inf;290
NA;NA;1;"B2";NA;0;"BEMA";8;4;57;0,01;NA;2;2;2485;251;57;556;49;8;4;0;NA;NA;228
NA;NA;1;"B2";NA;0;"CETE";2;111;27;0,01;NA;2;2;2609;127;40;573;55;2;4;0;NA;NA;2997
NA;NA;1;"B2";NA;0;"PUPA";1;23;5;0,01;NA;2;2;2722;14;3;610;57;0;3;0;NA;NA;115
NA;NA;1;"B2";NA;0;"SOAS";2;55;23;0,01;NA;2;2;2711;25;9;604;55;2;1;0;NA;NA;1265
NA;NA;1;"B3";NA;0;"BEMA";5;4;93;0,01;NA;2;3,5;2485;251;52;484;62;5;0;0;NA;NA;372
NA;NA;1;"B3";NA;0;"CETE";4;111;40;0,01;NA;2;3,5;2609;127;47;489;63;4;0;0;NA;NA;4440
NA;NA;1;"B3";NA;0;"CHFU";1;32;3,5;0,01;NA;2;3,5;2704;32;16;520;67;0;2;0;NA;NA;112
NA;NA;1;"B3";NA;0;"SOAS";3;55;39;0,01;NA;2;3,5;2711;25;9;527;64;3;1;0;NA;NA;2145
NA;NA;1;"B4";NA;0;"CETE";1;111;19;0,01;NA;2;5;2609;127;31;473;82;1;2;0;NA;NA;2109
NA;NA;1;"B4";NA;0;"SOAS";2;55;35;0,01;NA;2;5;2711;25;8;496;81;2;0;0;NA;NA;1925
NA;NA;1;"B5";NA;0;"BEMA";6;4;90;0,01;NA;2;6,5;2485;251;56;467;45;6;0;2;NA;NA;360
NA;NA;1;"B5";NA;0;"PUPA";1;23;7;0,01;NA;2;6,5;2722;14;2;521;51;0;0;0;NA;NA;161
NA;NA;1;"C2";NA;0;"BEMA";7;4;16;0,01;NA;3,5;2;2485;251;58;515;65;7;3;0;NA;NA;64
NA;NA;1;"C2";NA;0;"CETE";3;111;13;0,01;NA;3,5;2;2609;127;10;563;69;3;1;2;NA;NA;1443
NA;NA;1;"C2";NA;0;"CHFU";2;32;9;0,01;NA;3,5;2;2704;32;13;560;70;2;5;0;NA;NA;288
NA;NA;1;"C2";NA;0;"SOAS";1;55;3;0,01;NA;3,5;2;2711;25;6;567;72;0;1;0;NA;NA;165
NA;NA;1;"C3";NA;0;"BEMA";8;4;114;0,01;NA;3,5;3,5;2485;251;54;509;55;8;0;1;NA;NA;456
NA;NA;1;"C3";NA;0;"CETE";1;111;8;0,01;NA;3,5;3,5;2609;127;10;553;63;0;4;0;NA;NA;888
NA;NA;1;"C3";NA;0;"CHFU";4;32;31;0,01;NA;3,5;3,5;2704;32;14;549;59;4;0;0;NA;NA;992
NA;NA;1;"C3";NA;0;"PUPA";1;23;4;0,01;NA;3,5;3,5;2722;14;0;563;63;0;1;0;NA;NA;92
NA;NA;1;"C4";NA;0;"BEMA";5;4;215;0,01;NA;3,5;5;2485;251;50;526;69;5;0;0;NA;NA;860
NA;NA;1;"C4";NA;0;"CETE";1;111;5;0,01;NA;3,5;5;2609;127;10;566;74;0;2;0;NA;NA;555
NA;NA;1;"C5";NA;0;"BEMA";7;4;6;0,01;NA;3,5;6,5;2485;251;49;496;88;7;6;0;NA;NA;24
NA;NA;1;"C5";NA;0;"CETE";3;111;11;0,01;NA;3,5;6,5;2609;127;4;541;92;3;4;2;NA;NA;1221
NA;NA;1;"C5";NA;0;"CHFU";2;32;4;0,01;NA;3,5;6,5;2704;32;11;534;93;2;3;0;NA;NA;128
NA;NA;1;"D2";NA;0;"BEMA";11;4;18;0,01;NA;5;2;2485;251;67;542;61;11;3;0;NA;NA;72
NA;NA;1;"D2";NA;0;"CETE";1;111;15;0,01;NA;5;2;2609;127;12;597;72;0;6;0;NA;NA;1665
NA;NA;1;"D2";NA;0;"SCLA";2;31;3;0,01;NA;5;2;2729;7;2;607;70;2;3;0;NA;NA;93
NA;NA;1;"D3";NA;0;"BEMA";8;4;51;0,01;NA;5;3,5;2485;251;65;470;80;8;4;0;NA;NA;204
NA;NA;1;"D3";NA;0;"CETE";1;111;25;0,01;NA;5;3,5;2609;127;21;514;88;0;1;0;NA;NA;2775
NA;NA;1;"D3";NA;0;"CHFU";2;32;17,5;0,01;NA;5;3,5;2704;32;12;523;86;2;1;0;NA;NA;560
NA;NA;1;"D3";NA;0;"PUPA";1;23;25;0,01;NA;5;3,5;2722;14;0;535;88;0;2;0;NA;NA;575
NA;NA;1;"D3";NA;0;"SCLA";1;31;1;0,01;NA;5;3,5;2729;7;2;533;88;0;6;0;NA;NA;31
NA;NA;1;"D4";NA;0;"BEMA";5;4;73;0,01;NA;5;5;2485;251;58;568;45;5;1;0;NA;NA;292
NA;NA;1;"D4";NA;0;"SCLA";1;31;5;0,01;NA;5;5;2729;7;0;626;50;0;2;0;NA;NA;155
NA;NA;1;"D4";NA;0;"SOAS";1;55;5;0,01;NA;5;5;2711;25;4;622;50;0;3;0;NA;NA;275
NA;NA;1;"D5";NA;0;"BEMA";6;4;21;0,01;NA;5;6,5;2485;251;45;596;73;6;3;0;NA;NA;84
NA;NA;1;"D5";NA;0;"CETE";1;111;11;0,01;NA;5;6,5;2609;127;37;604;79;0;3;0;NA;NA;1221
NA;NA;1;"D5";NA;0;"CHFU";1;32;2;0,01;NA;5;6,5;2704;32;8;633;78;1;5;0;NA;NA;64
NA;NA;1;"E2";NA;0;"BEMA";12;4;330;0,01;NA;6,5;2;2485;251;62;623;58;12;2;0;NA;NA;1320
NA;NA;1;"E2";NA;0;"CETE";1;111;15;0,01;NA;6,5;2;2609;127;12;673;70;0;2;2;NA;NA;1665
NA;NA;1;"E3";NA;0;"BEMA";12;4;40;0,01;NA;6,5;3,5;2485;251;62;555;50;12;4;0;NA;NA;160
NA;NA;1;"E3";NA;0;"CETE";2;111;25;0,01;NA;6,5;3,5;2609;127;25;592;60;2;3;0;NA;NA;2775
NA;NA;1;"E4";NA;0;"BEMA";5;4;20;0,01;NA;6,5;5;2485;251;56;566;67;5;2;2;NA;NA;80
NA;NA;1;"E4";NA;0;"CETE";16;111;26,5;0,01;NA;6,5;5;2609;127;24;598;56;16;3;10;NA;NA;2941,5
NA;NA;1;"E5";NA;0;"BEMA";7;4;114;0,01;NA;6,5;6,5;2485;251;43;601;86;7;1;2;NA;NA;456
NA;NA;1;"E5";NA;0;"CETE";14;111;6;0,01;NA;6,5;6,5;2609;127;27;617;79;14;2;0;NA;NA;666
NA;NA;1;"E5";NA;0;"PUPA";1;23;2;0,01;NA;6,5;6,5;2722;14;9;635;93;0;2;2;NA;NA;46
NA;NA;2;"B2";NA;0;"BEMA";4;4;34;0,01;NA;35;28;4026;350;50;851;95;4;8;0;NA;NA;136
NA;NA;2;"B2";NA;0;"SCLA";1;31;2;0,01;NA;35;28;4275;101;12;889;98;1;7;0;NA;NA;62
NA;NA;2;"B3";NA;0;"BEMA";5;4;48;0,01;NA;35;29,5;4026;350;64;918;101;5;1;2;NA;NA;192
NA;NA;2;"B3";NA;0;"CETE";28;111;5;0,01;NA;35;29,5;3927;449;118;864;78;28;2;2;NA;NA;555
NA;NA;2;"B3";NA;0;"PUPA";1;23;5;0,01;NA;35;29,5;4326;50;9;973;106;0;10;0;NA;NA;115
NA;NA;2;"B3";NA;0;"SCLA";1;31;3;0,01;NA;35;29,5;4275;101;13;969;106;0;4;0;NA;NA;93
NA;NA;2;"B4";NA;0;"BEMA";12;4;17;0,01;NA;35;31;4026;350;71;982;111;12;2;3;NA;NA;68
NA;NA;2;"B4";NA;0;"CETE";15;111;7;0,01;NA;35;31;3927;449;147;906;108;15;4;0;NA;NA;777
NA;NA;2;"B4";NA;0;"PUPA";1;23;5;0,01;NA;35;31;4326;50;15;1038;122;1;4;0;NA;NA;115
NA;NA;2;"B4";NA;0;"SCLA";2;31;1;0,01;NA;35;31;4275;101;10;1043;121;2;5;0;NA;NA;31
NA;NA;2;"B5";NA;0;"BEMA";7;4;18;0,01;NA;35;32,5;4026;350;77;1089;119;7;5;3;NA;NA;72
NA;NA;2;"B5";NA;0;"CETE";17;111;6;0,01;NA;35;32,5;3927;449;119;1047;109;17;3;4;NA;NA;666
NA;NA;2;"B5";NA;0;"PUPA";1;23;4,5;0,01;NA;35;32,5;4326;50;21;1145;126;0;2;0;NA;NA;103,5
NA;NA;2;"C2";NA;0;"BEMA";9;4;88;0,01;NA;36,5;28;4026;350;72;747;107;9;12;0;NA;NA;352
NA;NA;2;"C2";NA;0;"CETE";11;111;27;0,01;NA;36,5;28;3927;449;103;716;105;11;4;3;NA;NA;2997
NA;NA;2;"C2";NA;0;"SCLA";2;31;2;0,01;NA;36,5;28;4275;101;17;802;114;2;2;0;NA;NA;62
NA;NA;2;"C3";NA;0;"BEMA";7;4;62;0,01;NA;36,5;29,5;4026;350;78;787;73;7;4;0;NA;NA;248
NA;NA;2;"C3";NA;0;"CETE";9;111;34;0,01;NA;36,5;29,5;3927;449;135;730;71;9;1;4;NA;NA;3774
NA;NA;2;"C3";NA;0;"CHFU";4;32;3;0,01;NA;36,5;29,5;4334;42;13;852;76;4;3;1;NA;NA;96
NA;NA;2;"C3";NA;0;"PUPA";2;23;5;0,01;NA;36,5;29,5;4326;50;1;864;78;2;2;0;NA;NA;115
NA;NA;2;"C3";NA;0;"SCLA";2;31;2;0,01;NA;36,5;29,5;4275;101;15;850;78;2;3;0;NA;NA;62
NA;NA;2;"C4";NA;0;"BEMA";10;4;14;0,01;NA;36,5;31;4026;350;89;761;150;10;10;2;NA;NA;56
NA;NA;2;"C4";NA;0;"CETE";33;111;7;0,01;NA;36,5;31;3927;449;111;739;127;33;2;0;NA;NA;777
NA;NA;2;"C4";NA;0;"CHFU";1;32;1;0,01;NA;36,5;31;4334;42;6;844;160;0;5;0;NA;NA;32
NA;NA;2;"C4";NA;0;"PUPA";1;23;4;0,01;NA;36,5;31;4326;50;10;840;160;0;7;0;NA;NA;92
NA;NA;2;"C4";NA;0;"SCLA";1;31;1;0,01;NA;36,5;31;4275;101;17;833;159;1;6;0;NA;NA;31
NA;NA;2;"C5";NA;0;"BEMA";15;4;29;0,01;NA;36,5;32,5;4026;350;80;982;147;15;9;1;NA;NA;116
NA;NA;2;"C5";NA;0;"CETE";8;111;6;0,01;NA;36,5;32,5;3927;449;123;939;154;8;2;0;NA;NA;666
NA;NA;2;"C5";NA;0;"SCLA";1;31;2;0,01;NA;36,5;32,5;4275;101;23;1039;161;1;4;0;NA;NA;62
NA;NA;2;"D2";NA;0;"BEMA";16;4;78;0,01;NA;38;28;4026;350;88;711;93;16;1;0;NA;NA;312
NA;NA;2;"D2";NA;0;"SCLA";4;31;2;0,01;NA;38;28;4275;101;18;781;105;4;1;0;NA;NA;62
NA;NA;2;"D2";NA;0;"SOAS";4;55;6;0,01;NA;38;28;4320;56;14;785;105;4;5;0;NA;NA;330
NA;NA;2;"D3";NA;0;"BEMA";12;4;60;0,01;NA;38;29,5;4026;350;81;731;65;12;3;0;NA;NA;240
NA;NA;2;"D3";NA;0;"CETE";7;111;20;0,01;NA;38;29,5;3927;449;118;694;70;7;4;0;NA;NA;2220
NA;NA;2;"D3";NA;0;"CHFU";2;32;8;0,01;NA;38;29,5;4334;42;13;799;75;2;9;0;NA;NA;256
NA;NA;2;"D3";NA;0;"PUPA";1;23;4;0,01;NA;38;29,5;4326;50;4;808;77;0;4;0;NA;NA;92
NA;NA;2;"D3";NA;0;"SCLA";5;31;2,5;0,01;NA;38;29,5;4275;101;11;801;72;5;4;0;NA;NA;77,5
NA;NA;2;"D4";NA;0;"BEMA";10;4;16;0,01;NA;38;31;4026;350;95;751;65;10;3;3;NA;NA;64
NA;NA;2;"D4";NA;0;"CETE";8;111;15;0,01;NA;38;31;3927;449;108;738;67;8;3;0;NA;NA;1665
NA;NA;2;"D4";NA;0;"SCLA";1;31;1;0,01;NA;38;31;4275;101;25;821;75;0;3;0;NA;NA;31
NA;NA;2;"D5";NA;0;"BEMA";21;4;37;0,01;NA;38;32,5;4026;350;77;1032;80;21;3;0;NA;NA;148
NA;NA;2;"D5";NA;0;"CETE";19;111;28;0,01;NA;38;32,5;3927;449;121;988;82;19;3;1;NA;NA;3108
NA;NA;2;"D5";NA;0;"PUPA";1;23;4;0,01;NA;38;32,5;4326;50;16;1093;100;1;1;0;NA;NA;92
NA;NA;2;"D5";NA;0;"SCLA";6;31;1,5;0,01;NA;38;32,5;4275;101;23;1086;95;6;3;0;NA;NA;46,5
NA;NA;2;"E2";NA;0;"BEMA";9;4;26;0,01;NA;39,5;28;4026;350;93;696;70;9;8;0;NA;NA;104
NA;NA;2;"E2";NA;0;"PUPA";2;23;6;0,01;NA;39,5;28;4326;50;3;786;77;2;3;0;NA;NA;138
NA;NA;2;"E3";NA;0;"BEMA";10;4;15;0,01;NA;39,5;29,5;4026;350;71;641;73;10;4;0;NA;NA;60
NA;NA;2;"E3";NA;0;"CETE";14;111;11;0,01;NA;39,5;29,5;3927;449;80;632;69;14;1;7;NA;NA;1221
NA;NA;2;"E3";NA;0;"SOAS";10;55;14,6666666666667;0,01;NA;39,5;29,5;4320;56;27;685;73;10;0;0;NA;NA;806,666666666667
NA;NA;2;"E4";NA;0;"BEMA";10;4;66;0,01;NA;39,5;31;4026;350;102;718;100;10;1;1;NA;NA;264
NA;NA;2;"E4";NA;0;"CHFU";2;32;1;0,01;NA;39,5;31;4334;42;2;818;108;2;7;0;NA;NA;32
NA;NA;2;"E4";NA;0;"SCLA";1;31;1;0,01;NA;39,5;31;4275;101;33;787;109;1;5;1;NA;NA;31
NA;NA;2;"E4";NA;0;"SOAS";9;55;7;0,01;NA;39,5;31;4320;56;28;792;101;9;3;1;NA;NA;385
NA;NA;2;"E5";NA;0;"BEMA";10;4;80;0,01;NA;39,5;32,5;4026;350;100;1043;63;10;4;1;NA;NA;320
NA;NA;2;"E5";NA;0;"PUPA";1;23;9;0,01;NA;39,5;32,5;4326;50;11;1132;72;1;5;0;NA;NA;207
NA;NA;2;"E5";NA;0;"SCLA";9;31;3;0,01;NA;39,5;32,5;4275;101;27;1116;64;9;4;0;NA;NA;93
NA;NA;3;"B2";NA;0;"BEMA";2;4;5;0,01;NA;80;56;6676;98;23;1540;201;2;6;0;NA;NA;20
NA;NA;3;"B2";NA;0;"CHMI";8;14;2;0,01;NA;80;56;6696;78;26;1537;195;8;9;1;NA;NA;28
NA;NA;3;"B3";NA;0;"BEMA";2;4;9;0,01;NA;80;57,5;6676;98;28;1546;156;2;12;0;NA;NA;36
NA;NA;3;"B3";NA;0;"CETE";1;111;7;0,01;NA;80;57,5;6681;93;13;1561;158;0;6;0;NA;NA;777
NA;NA;3;"B3";NA;0;"CHMI";2;14;1;0,01;NA;80;57,5;6696;78;31;1543;156;2;7;0;NA;NA;14
NA;NA;3;"B4";NA;0;"CETE";6;111;2;0,01;NA;80;59;6681;93;12;1402;187;6;5;1;NA;NA;222
NA;NA;3;"B4";NA;0;"CHMI";1;14;3;0,01;NA;80;59;6696;78;28;1386;192;1;13;0;NA;NA;42
NA;NA;3;"B4";NA;0;"SCLA";4;31;2,5;0,01;NA;80;59;6736;38;12;1402;189;4;16;0;NA;NA;77,5
NA;NA;3;"B5";NA;0;"BEMA";2;4;24;0,01;NA;80;60,5;6676;98;28;1435;247;2;10;0;NA;NA;96
NA;NA;3;"B5";NA;0;"SCLA";2;31;2;0,01;NA;80;60,5;6736;38;12;1451;247;2;12;0;NA;NA;62
NA;NA;3;"C2";NA;0;"BEMA";1;4;12;0,01;NA;81,5;56;6676;98;18;1522;158;1;1;0;NA;NA;48
NA;NA;3;"C2";NA;0;"CETE";3;111;11;0,01;NA;81,5;56;6681;93;2;1538;156;3;8;1;NA;NA;1221
NA;NA;3;"C2";NA;0;"SCLA";1;31;2;0,01;NA;81,5;56;6736;38;10;1530;158;1;5;0;NA;NA;62
NA;NA;3;"C3";NA;0;"BEMA";7;4;25;0,01;NA;81,5;57,5;6676;98;15;1617;111;7;7;0;NA;NA;100
NA;NA;3;"C3";NA;0;"CETE";1;111;7;0,01;NA;81,5;57,5;6681;93;24;1608;117;1;11;0;NA;NA;777
NA;NA;3;"C3";NA;0;"SCLA";2;31;3;0,01;NA;81,5;57,5;6736;38;13;1619;116;2;5;0;NA;NA;93
NA;NA;3;"C3";NA;0;"SOAS";1;55;2;0,01;NA;81,5;57,5;6762;12;1;1631;118;0;8;0;NA;NA;110
NA;NA;3;"C4";NA;0;"BEMA";5;4;5;0,01;NA;81,5;59;6676;98;20;1436;237;5;1;1;NA;NA;20
NA;NA;3;"C4";NA;0;"CETE";2;111;11;0,01;NA;81,5;59;6681;93;26;1430;240;2;8;3;NA;NA;1221
NA;NA;3;"C4";NA;0;"CHFU";1;32;4;0,01;NA;81,5;59;6726;48;27;1429;242;0;8;1;NA;NA;128
NA;NA;3;"C4";NA;0;"SOAS";1;55;15;0,01;NA;81,5;59;6762;12;2;1454;242;0;8;0;NA;NA;825
NA;NA;3;"C5";NA;0;"BEMA";2;4;14;0,01;NA;81,5;60,5;6676;98;21;1622;136;2;12;2;NA;NA;56
NA;NA;3;"C5";NA;0;"CETE";2;111;9;0,01;NA;81,5;60,5;6681;93;38;1605;136;2;5;4;NA;NA;999
NA;NA;3;"C5";NA;0;"CHFU";4;32;15;0,01;NA;81,5;60,5;6726;48;14;1629;134;4;16;0;NA;NA;480
NA;NA;3;"C5";NA;0;"PUPA";1;23;15;0,01;NA;81,5;60,5;6684;90;32;1611;138;0;10;0;NA;NA;345
NA;NA;3;"D2";NA;0;"CETE";1;111;21;0,01;NA;83;56;6681;93;11;1508;208;1;7;0;NA;NA;2331
NA;NA;3;"D2";NA;0;"PUPA";1;23;22;0,01;NA;83;56;6684;90;8;1511;208;1;7;0;NA;NA;506
NA;NA;3;"D3";NA;0;"SCLA";2;31;8;0,01;NA;83;57,5;6736;38;7;1550;233;2;1;0;NA;NA;248
NA;NA;3;"D4";NA;0;"BEMA";1;4;27;0,01;NA;83;59;6676;98;24;1397;232;1;6;0;NA;NA;108
NA;NA;3;"D4";NA;0;"CETE";12;111;8;0,01;NA;83;59;6681;93;23;1398;221;12;5;2;NA;NA;888
NA;NA;3;"D4";NA;0;"LEMA";24;58;10;0,01;NA;83;59;5887;887;222;1199;209;24;3;0;NA;NA;580
NA;NA;3;"D4";NA;0;"SOAS";1;55;5;0,01;NA;83;59;6762;12;3;1418;232;1;9;0;NA;NA;275
NA;NA;3;"D5";NA;0;"BEMA";3;4;50;0,01;NA;83;60,5;6676;98;24;1542;129;3;3;0;NA;NA;200
NA;NA;3;"D5";NA;0;"CETE";1;111;9;0,01;NA;83;60,5;6681;93;43;1523;132;0;8;0;NA;NA;999
NA;NA;3;"E3";NA;0;"BEMA";1;4;10;0,01;NA;84,5;57,5;6676;98;18;1557;180;1;3;0;NA;NA;40
NA;NA;3;"E3";NA;0;"CETE";5;111;8;0,01;NA;84,5;57,5;6681;93;33;1542;176;5;2;1;NA;NA;888
NA;NA;3;"E3";NA;0;"SOAS";1;55;3;0,01;NA;84,5;57,5;6762;12;5;1570;180;1;9;0;NA;NA;165
NA;NA;3;"E4";NA;0;"BEMA";2;4;86;0,01;NA;84,5;59;6676;98;24;1403;187;2;3;0;NA;NA;344
NA;NA;3;"E4";NA;0;"CETE";7;111;10;0,01;NA;84,5;59;6681;93;41;1386;182;7;3;1;NA;NA;1110
NA;NA;3;"E4";NA;0;"PUPA";3;23;6;0,01;NA;84,5;59;6684;90;25;1402;186;3;4;0;NA;NA;138
NA;NA;3;"E5";NA;0;"BEMA";2;4;120;0,01;NA;84,5;60,5;6676;98;29;1310;184;2;2;0;NA;NA;480
NA;NA;3;"E5";NA;0;"CETE";6;111;4;0,01;NA;84,5;60,5;6681;93;45;1294;180;6;4;1;NA;NA;444
NA;NA;3;"E5";NA;0;"PUPA";4;23;22;0,01;NA;84,5;60,5;6684;90;34;1305;182;4;8;0;NA;NA;506
NA;NA;5;"B2";NA;0;"BEMA";8;4;60;0,01;NA;124;154;2773;178;40;637;65;8;9;0;NA;NA;240
NA;NA;5;"B2";NA;0;"CHFU";1;32;1;0,01;NA;124;154;2949;2;0;677;73;0;11;1;NA;NA;32
NA;NA;5;"B2";NA;0;"LEMA";8;58;2;0,01;NA;124;154;2657;294;34;643;65;8;6;1;NA;NA;116
NA;NA;5;"B3";NA;0;"BEMA";4;4;11;0,01;NA;124;155,5;2773;178;59;623;60;4;6;0;NA;NA;44
NA;NA;5;"B3";NA;0;"LEMA";7;58;1;0,01;NA;124;155,5;2657;294;52;630;57;7;6;2;NA;NA;58
NA;NA;5;"B3";NA;0;"PUPA";1;23;5;0,01;NA;124;155,5;2948;3;0;682;64;0;5;0;NA;NA;115
NA;NA;5;"B4";NA;0;"BEMA";3;4;20;0,01;NA;124;157;2773;178;49;589;54;3;11;0;NA;NA;80
NA;NA;5;"B4";NA;0;"CETE";1;111;7;0,01;NA;124;157;2951;0;0;638;57;0;3;0;NA;NA;777
NA;NA;5;"B4";NA;0;"PUPA";1;23;4;0,01;NA;124;157;2948;3;0;638;57;0;7;0;NA;NA;92
NA;NA;5;"B5";NA;0;"BEMA";2;4;14;0,01;NA;124;158,5;2773;178;41;629;70;2;4;0;NA;NA;56
NA;NA;5;"C2";NA;0;"BEMA";6;4;10;0,01;NA;125,5;154;2773;178;32;581;74;6;8;1;NA;NA;40
NA;NA;5;"C3";NA;0;"BEMA";10;4;17;0,01;NA;125,5;155,5;2773;178;43;504;63;10;12;1;NA;NA;68
NA;NA;5;"C3";NA;0;"LEMA";10;58;1;0,01;NA;125,5;155,5;2657;294;61;486;63;10;11;0;NA;NA;58
NA;NA;5;"C3";NA;0;"PUPA";1;23;6;0,01;NA;125,5;155,5;2948;3;0;547;73;0;2;0;NA;NA;138
NA;NA;5;"C4";NA;0;"CHFU";1;32;6;0,01;NA;125,5;157;2949;2;0;499;67;0;5;0;NA;NA;192
NA;NA;5;"C5";NA;0;"BEMA";7;4;5;0,01;NA;125,5;158,5;2773;178;44;531;47;7;11;0;NA;NA;20
NA;NA;5;"C5";NA;0;"CETE";1;111;4,5;0,01;NA;125,5;158,5;2951;0;0;575;54;0;5;6;NA;NA;499,5
NA;NA;5;"C5";NA;0;"CHFU";1;32;3;0,01;NA;125,5;158,5;2949;2;1;574;54;0;11;0;NA;NA;96
NA;NA;5;"D2";NA;0;"BEMA";3;4;4;0,01;NA;127;154;2773;178;40;589;63;3;14;0;NA;NA;16
NA;NA;5;"D2";NA;0;"CETE";1;111;7;0,01;NA;127;154;2951;0;0;629;66;0;6;0;NA;NA;777
NA;NA;5;"D2";NA;2;"LEMA";7;58;1;2;NA;127;154;2657;294;57;572;59;7;8;0;NA;NA;58
NA;NA;5;"D3";NA;0;"BEMA";2;4;11;0,01;NA;127;155,5;2773;178;54;544;75;2;11;0;NA;NA;44
NA;NA;5;"D3";NA;0;"LEMA";5;58;1;0,01;NA;127;155,5;2657;294;70;528;72;5;9;1;NA;NA;58
NA;NA;5;"D4";NA;0;"BEMA";8;4;16;0,01;NA;127;157;2773;178;40;537;55;8;12;1;NA;NA;64
NA;NA;5;"D4";NA;0;"LEMA";5;58;1;0,01;NA;127;157;2657;294;73;504;58;5;14;0;NA;NA;58
NA;NA;5;"E2";NA;0;"BEMA";6;4;7;0,01;NA;128,5;154;2773;178;35;652;46;6;4;2;NA;NA;28
NA;NA;5;"E2";NA;0;"LEMA";6;58;1;0,01;NA;128,5;154;2657;294;77;610;46;6;6;2;NA;NA;58
NA;NA;5;"E3";NA;0;"BEMA";6;4;26;0,01;NA;128,5;155,5;2773;178;46;587;83;6;12;1;NA;NA;104
NA;NA;5;"E3";NA;0;"CETE";1;111;4;0,01;NA;128,5;155,5;2951;0;0;633;89;0;6;0;NA;NA;444
NA;NA;5;"E3";NA;0;"LEMA";13;58;1;0,01;NA;128,5;155,5;2657;294;87;546;76;13;7;0;NA;NA;58
NA;NA;5;"E4";NA;0;"BEMA";6;4;28;0,01;NA;128,5;157;2773;178;39;612;102;6;11;0;NA;NA;112
NA;NA;5;"E4";NA;0;"CETE";1;111;4;0,01;NA;128,5;157;2951;0;0;651;108;0;6;0;NA;NA;444
NA;NA;5;"E4";NA;0;"LEMA";12;58;1;0,01;NA;128,5;157;2657;294;102;549;96;12;15;0;NA;NA;58
NA;NA;5;"E4";NA;0;"PUPA";1;23;3;0,01;NA;128,5;157;2948;3;0;651;108;0;6;0;NA;NA;69
NA;NA;5;"E5";NA;0;"BEMA";1;4;7;0,01;NA;128,5;158,5;2773;178;46;604;70;0;7;1;NA;NA;28
NA;NA;5;"E5";NA;0;"LEMA";10;58;8;0,01;NA;128,5;158,5;2657;294;106;544;60;10;5;0;NA;NA;464
NA;NA;6;"B5";NA;0;"PUPA";1;23;19;0,01;NA;144;160,5;3252;3;2;668;74;0;9;0;NA;NA;437
NA;NA;6;"C3";NA;0;"PUPA";1;23;8;0,01;NA;145,5;157,5;3252;3;2;759;113;1;6;0;NA;NA;184
NA;NA;7;"B2";NA;0;"BEMA";2;4;67;0,01;NA;235;289;7298;269;46;1642;138;2;10;0;NA;NA;268
NA;NA;7;"B2";NA;0;"CETE";1;111;2;0,01;NA;235;289;7147;420;37;1651;140;0;4;0;NA;NA;222
NA;NA;7;"B2";NA;0;"CHFU";1;32;4;0,01;NA;235;289;7455;112;22;1666;140;0;3;0;NA;NA;128
NA;NA;7;"B2";NA;0;"PUPA";1;23;6;0,01;NA;235;289;7345;222;57;1631;139;1;5;3;NA;NA;138
NA;NA;7;"B2";NA;0;"SCLA";12;31;1;0,01;NA;235;289;7400;167;28;1660;128;12;5;0;NA;NA;31
NA;NA;7;"B3";NA;0;"BEMA";5;4;80;0,01;NA;235;290,5;7298;269;52;1818;190;5;6;0;NA;NA;320
NA;NA;7;"B3";NA;0;"CETE";3;111;16;0,01;NA;235;290,5;7147;420;92;1778;192;3;3;0;NA;NA;1776
NA;NA;7;"B3";NA;0;"PUPA";22;23;10;0,01;NA;235;290,5;7345;222;32;1838;173;22;7;0;NA;NA;230
NA;NA;7;"B3";NA;0;"SCLA";3;31;1;0,01;NA;235;290,5;7400;167;34;1836;192;3;8;0;NA;NA;31
NA;NA;7;"B3";NA;0;"SOAS";1;55;3;0,01;NA;235;290,5;7494;73;11;1859;195;0;11;0;NA;NA;165
NA;NA;7;"B3";NA;0;"SPRU";88;24;40;0,01;NA;235;290,5;6343;1224;368;1502;107;88;1;8;NA;NA;960
NA;NA;7;"B4";NA;0;"BEMA";12;4;30;0,01;NA;235;292;7298;269;78;1874;280;12;7;0;NA;NA;120
NA;NA;7;"B4";NA;0;"CETE";39;111;10;0,01;NA;235;292;7147;420;183;1769;253;39;5;0;NA;NA;1110
NA;NA;7;"B4";NA;0;"CHFU";20;32;1;0,01;NA;235;292;7455;112;10;1942;272;20;3;2;NA;NA;32
